"Date","AAPL","SPX","VIX","SPGSCITR","BNDGLB","EEM"
2011-06-28,47.8943,1296.67,19.17,4987,348.62,46.66
2011-06-29,47.72,1307.41,17.27,5089.6,348.39,47.09
2011-06-30,47.9529,1320.64,16.52,5077.2,348.49,47.6
2011-07-01,49.0371,1339.67,15.87,5042.8,348.11,48.16
2011-07-05,49.9186,1337.88,16.06,5126.7,348.78,48.14
2011-07-06,50.2514,1339.22,16.34,5114.3,348.78,47.82
2011-07-07,51.0286,1353.22,15.95,5244.5,348.1,48.48
2011-07-08,51.3871,1343.8,15.95,5202.8,349.97,47.93
2011-07-11,50.5714,1319.49,18.39,5159.8,350.8,46.59
2011-07-12,50.5357,1313.64,19.87,5231.7,350.91,46.12
2011-07-13,51.1457,1317.72,19.91,5292.8,351.97,46.87
2011-07-14,51.11,1308.87,20.8,5218.5,351.33,46.368
2011-07-15,52.1314,1316.14,19.53,5260.4,351.46,46.66
2011-07-18,53.4,1305.44,20.95,5212.5,350.82,46.12
2011-07-19,53.8357,1326.73,19.21,5265.5,351.97,46.79
2011-07-20,55.2714,1325.84,19.09,5279.1,351.6,46.93
2011-07-21,55.3271,1343.8,17.56,5271.6,351.71,47.68
2011-07-22,56.1857,1345.02,17.52,5318.3,352.54,47.65
2011-07-25,56.9286,1337.43,19.35,5287.4,351.85,47.55
2011-07-26,57.63,1331.94,20.23,5316.8,353.12,47.71
2011-07-27,56.0843,1304.89,22.98,5267.2,352.64,46.87
2011-07-28,55.9743,1300.67,23.74,5254.7,352.92,46.91
2011-07-29,55.7829,1292.28,25.25,5200.9,355.29,47.11
2011-08-01,56.6786,1286.94,23.66,5185.7,355.88,47.07
2011-08-02,55.5586,1254.05,24.79,5183.7,357.26,45.62
2011-08-03,56.0814,1260.34,23.38,5091.1,357.77,45.461
2011-08-04,53.91,1200.07,31.66,4889.1,357.65,42.86
2011-08-05,53.3743,1199.38,32,4892.3,356.51,42.58
2011-08-08,50.4586,1119.46,48,4699.7,357.55,39.03
2011-08-09,53.43,1172.53,35.06,4652.3,360.04,41.32
2011-08-10,51.9557,1120.76,42.99,4768.1,361.54,39.13
2011-08-11,53.3857,1172.64,39,4868.2,359.17,41.292
2011-08-12,53.8557,1178.81,36.36,4865.7,360.2,41.27
2011-08-15,54.7729,1204.49,31.87,4943.4,360.12,42.23
2011-08-16,54.3543,1192.76,32.85,4921.2,360.77,41.87
2011-08-17,54.3486,1193.89,31.58,4970.4,361.93,42.17
2011-08-18,52.2929,1140.65,42.67,4806.9,362.43,40.18
2011-08-19,50.8614,1123.53,43.05,4853.5,362.69,39.68
2011-08-22,50.92,1123.82,42.44,4888.3,361.86,39.64
2011-08-23,53.3714,1162.35,36.27,4936.8,360.92,41.03
2011-08-24,53.74,1177.6,35.9,4922.6,359.08,40.63
2011-08-25,53.3886,1159.27,39.76,4941.4,359.05,39.84
2011-08-26,54.7971,1176.8,35.59,4977.5,359.9,40.52
2011-08-29,55.71,1210.08,32.28,5016.1,359.72,41.83
2011-08-30,55.7129,1212.92,32.89,5088.5,360.76,41.89
2011-08-31,54.9757,1218.89,31.62,5104.9,360.28,42.75
2011-09-01,54.4329,1204.42,31.82,5072.3,360.59,42.52
2011-09-02,53.4357,1173.97,33.92,5006.1,362.09,41.56
2011-09-06,54.2486,1165.24,37,4979.25,361.63,41.13
2011-09-07,54.8471,1198.62,33.38,5084.5,360.96,42.35
2011-09-08,54.8771,1185.9,34.32,5069.4,361.35,41.41
2011-09-09,53.9257,1154.23,38.52,4976.33,361.15,40.01
2011-09-12,54.2771,1162.27,38.59,4973.6,360.64,39.93
2011-09-13,54.9457,1172.87,36.91,4993,360.1,39.99
2011-09-14,55.6143,1188.68,34.6,4967.4,360.12,39.88
2011-09-15,56.1371,1209.11,31.97,4996.4,359.9,40.46
2011-09-16,57.2143,1216.01,30.98,4954.8,360.06,40.53
2011-09-19,58.8043,1204.09,32.73,4847.6,361.16,39.33
2011-09-20,59.0643,1202.09,32.86,4883.1,361.18,39.04
2011-09-21,58.8771,1166.76,37.32,4844.4,362.07,37.59
2011-09-22,57.4029,1129.56,41.35,4608.8,362.93,34.95
2011-09-23,57.7571,1136.43,41.25,4546.3,361.57,35.88
2011-09-26,57.5957,1162.95,39.02,4554.8,360.45,36.42
2011-09-27,57.0371,1175.38,37.71,4703.9,359.27,37.58
2011-09-28,56.7157,1151.06,41.08,4578.9,359.46,36.45
2011-09-29,55.7957,1160.4,38.84,4603.5,359.84,36.95
2011-09-30,54.4743,1131.42,42.96,4483.7,359.55,35.095
2011-10-03,53.5143,1099.23,45.45,4442.9,360.89,34.36
2011-10-04,53.2143,1123.95,40.82,4370,360.2,34.89
2011-10-05,54.0357,1144.03,37.81,4491.6,358.87,35.7
2011-10-06,53.91,1164.97,36.27,4601.5,358.53,36.88
2011-10-07,52.8286,1155.46,36.2,4602.4,358.16,36.44
2011-10-10,55.5443,1194.89,33.02,4697.7,358.5,38.07
2011-10-11,57.1843,1195.54,32.86,4741.3,358.06,38.09
2011-10-12,57.4557,1207.25,31.26,4748.5,357.54,39.16
2011-10-13,58.3471,1203.66,30.7,4729.2,358.53,38.81
2011-10-14,60.2857,1224.58,28.24,4844.3,357.99,39.59
2011-10-17,59.9986,1200.86,33.39,4806.3,359.14,38.25
2011-10-18,60.32,1225.38,31.56,4839.1,358.89,39.27
2011-10-19,56.9457,1209.88,34.44,4757.5,359.5,38.52
2011-10-20,56.4729,1215.39,34.78,4743.8,359.04,37.78
2011-10-21,56.1243,1238.25,31.32,4789.1,359.98,38.855
2011-10-24,57.9671,1254.19,29.26,4901.7,359.7,40.38
2011-10-25,56.8243,1229.05,32.22,4930.5,361.69,39.58
2011-10-26,57.2286,1242,29.86,4843.3,360.85,40.31
2011-10-27,57.8129,1284.59,25.46,4990.4,360.32,42.76
2011-10-28,57.85,1285.09,24.53,4955.6,361.55,42.4
2011-10-31,57.8257,1253.3,29.96,4920.7,361.23,40.815
2011-11-01,56.6443,1218.28,34.77,4873.2,362,39.82
2011-11-02,56.7729,1237.9,32.74,4883.3,362.28,41.04
2011-11-03,57.5814,1261.15,30.5,4943.9,361.48,41.46
2011-11-04,57.1771,1253.23,30.16,4964.5,361.73,41.19
2011-11-07,57.1043,1261.12,29.85,5012.4,362.02,41.54
2011-11-08,58.0329,1275.92,27.48,5051.6,361.5,42.03
2011-11-09,56.4686,1229.1,36.16,4987.4,361.2,39.57
2011-11-10,55.0314,1239.69,32.81,5017,360.43,39.83
2011-11-11,54.9457,1263.85,30.04,5050.3,361.23,40.785
2011-11-14,54.18,1251.78,31.13,5013.8,361.05,40.23
2011-11-15,55.5471,1257.81,31.22,5056,360.02,40.48
2011-11-16,54.9671,1236.91,33.51,5103.2,360.31,39.39
2011-11-17,53.9157,1216.13,34.51,4957,360.55,38.388
2011-11-18,53.5629,1215.65,32,4918.3,360.26,38.54
2011-11-21,52.7157,1192.98,32.91,4868.4,360.11,37.3
2011-11-22,53.7871,1188.04,31.97,4916.4,360.13,37.43
2011-11-23,52.4271,1161.79,33.98,4840.9,359.47,36.22
2011-11-25,51.9386,1158.67,34.47,4824.3,357.64,36.1
2011-11-28,53.7314,1192.55,32.13,4890.4,358.29,37.83
2011-11-29,53.3143,1195.19,30.64,4956,358.28,37.659
2011-11-30,54.6,1246.96,27.8,4990.4,357.79,40.01
2011-12-01,55.4186,1244.58,27.41,4963.3,358.42,39.8875
2011-12-02,55.6714,1244.28,27.52,4992.7,359.37,39.77
2011-12-05,56.1443,1257.08,27.84,4986.6,360.41,40.42
2011-12-06,55.85,1258.47,28.13,5003.2,359.88,39.87
2011-12-07,55.5843,1261.01,28.67,4955.7,360.76,40.03
2011-12-08,55.8086,1234.35,30.59,4897,361.01,38.59
2011-12-09,56.2314,1255.19,26.38,4904.3,360.12,39.37
2011-12-12,55.9771,1236.47,25.67,4841,360.22,37.89
2011-12-13,55.5443,1225.73,25.41,4910.5,360.33,37.54
2011-12-14,54.3129,1211.82,26.04,4711.1,360.47,37
2011-12-15,54.1343,1215.75,25.11,4683.1,360.62,37.245
2011-12-16,54.4314,1219.66,24.29,4680.6,361.69,37.52
2011-12-19,54.6014,1205.35,24.92,4692.7,361.95,36.55
2011-12-20,56.5643,1241.3,23.22,4806.2,361.44,37.725
2011-12-21,56.635,1243.72,21.43,4854.9,361.44,37.84
2011-12-22,56.9357,1254,21.16,4886.1,360.7,38.335
2011-12-23,57.6186,1265.33,20.73,4892.5,359.81,38.485
2011-12-27,58.0757,1265.43,21.91,4949.2,360.47,38.12
2011-12-28,57.52,1249.64,23.52,4889.3,361.33,37.48
2011-12-29,57.8743,1263.02,22.65,4892,361.61,37.91
2011-12-30,57.8571,1257.6,23.4,4885.3,362.68,37.94
2012-01-03,58.7471,1277.06,22.97,5049.2,362.26,39.1
2012-01-04,59.0629,1277.3,22.22,5076.4,361.6,38.882
2012-01-05,59.7186,1281.06,21.48,5009.5,360.89,38.71
2012-01-06,60.3429,1277.81,20.63,5014,361.03,38.225
2012-01-09,60.2471,1280.7,21.07,5016.7,361.56,38.615
2012-01-10,60.4629,1292.08,20.69,5059.2,361.81,39.458
2012-01-11,60.3643,1292.48,21.05,5019.8,362.3,39.49
2012-01-12,60.1986,1295.5,20.47,4956.4,362.78,39.65
2012-01-13,59.9729,1289.09,20.91,4925.1,363.16,39.29
2012-01-17,60.6714,1293.67,22.2,4985.8,363.69,40.04
2012-01-18,61.3014,1308.04,20.89,4968.8,363.4,41.05
2012-01-19,61.1071,1314.5,19.87,4987.4,362.83,41.41
2012-01-20,60.0429,1315.38,18.28,4928.7,362.4,41.38
2012-01-23,61.0584,1316,18.67,4980.5,362.62,41.78
2012-01-24,60.0586,1314.65,18.91,4980.4,362.04,41.835
2012-01-25,63.8086,1326.05,18.31,5000.6,362.36,42.31
2012-01-26,63.5186,1318.43,18.57,5026.4,364.79,42.14
2012-01-27,63.8971,1316.33,18.53,5039.3,365.59,42.36
2012-01-30,64.7157,1313.01,19.4,4998.4,366.42,41.75
2012-01-31,65.2114,1312.41,19.44,4994.3,366.84,42.11
2012-02-01,65.17,1324.09,18.55,4995,367.18,43.045
2012-02-02,65.0171,1325.54,17.98,4971.9,367.35,43.16
2012-02-03,65.6686,1344.9,17.1,5037.8,365.8,43.88
2012-02-06,66.2814,1344.33,17.76,5053.7,366.52,43.505
2012-02-07,66.9757,1347.05,17.65,5082.9,366.18,43.6
2012-02-08,68.0971,1349.96,18.16,5094.1,366.26,43.91
2012-02-09,70.4529,1351.95,18.63,5130.8,365.63,43.89
2012-02-10,70.4886,1342.64,20.79,5074,365.82,42.915
2012-02-13,71.8,1351.77,19.04,5120.8,366.03,43.615
2012-02-14,72.78,1350.5,19.54,5109.5,365.95,43.26
2012-02-15,71.0957,1343.23,21.14,5141.4,365.69,43.38
2012-02-16,71.7443,1358.04,19.22,5168.2,364.42,43.845
2012-02-17,71.7314,1361.23,17.78,5183.6,364.43,43.93
2012-02-21,73.55,1362.21,18.19,5270.1,364.31,43.75
2012-02-22,73.2914,1357.66,18.19,5294.1,364.4,43.825
2012-02-23,73.77,1363.46,16.8,5329,364.97,43.75
2012-02-24,74.63,1365.74,17.31,5387.6,365.4,44.19
2012-02-27,75.1086,1367.59,18.19,5358.3,366.13,43.75
2012-02-28,76.4871,1372.18,17.96,5296.8,366.32,44.36
2012-02-29,77.4914,1365.68,18.43,5297.1,366.12,44.33
2012-03-01,77.7814,1374.09,17.26,5370.1,366.01,44.75
2012-03-02,77.8829,1369.63,17.29,5303.7,366.03,44.64
2012-03-05,76.1657,1364.33,18.05,5296.7,365.17,43.87
2012-03-06,75.7514,1343.36,20.87,5215.3,365.43,42.405
2012-03-07,75.8129,1352.63,19.07,5250,365,42.91
2012-03-08,77.4271,1365.91,17.95,5288.2,364.99,43.81
2012-03-09,77.8814,1370.87,17.11,5317.1,363.85,43.79
2012-03-12,78.8571,1371.09,15.64,5292.1,364.11,43.31
2012-03-13,81.1571,1395.95,14.8,5324.3,363.06,44.49
2012-03-14,84.2257,1394.28,15.31,5279.9,360.28,43.79
2012-03-15,83.6514,1402.6,15.42,5263.6,360.68,44.14
2012-03-16,83.6529,1404.17,14.47,5335.1,360.98,44.09
2012-03-19,85.8714,1409.75,15.04,5349.7,360.59,43.92
2012-03-20,86.5657,1405.52,15.58,5268.8,360.32,43.16
2012-03-21,86.0714,1402.89,15.13,5279.9,361.23,43.235
2012-03-22,85.62,1392.78,15.57,5224,361.8,42.58
2012-03-23,85.15,1397.11,14.82,5282.4,362.54,42.9
2012-03-26,86.7114,1416.51,14.26,5297.1,362.61,43.655
2012-03-27,87.7829,1412.52,15.59,5289.2,363.09,43.42
2012-03-28,88.2314,1405.54,15.47,5224.4,363.07,42.69
2012-03-29,87.1229,1403.28,15.48,5135.1,363.66,42.64
2012-03-30,85.65,1408.47,15.5,5172.6,363.32,42.945
2012-04-02,88.3757,1419.04,15.64,5260.5,363.65,43.545
2012-04-03,89.9029,1413.38,15.66,5239.1,362.55,43.29
2012-04-04,89.1871,1398.96,16.44,5133.6,361.97,42.51
2012-04-05,90.5257,1398.08,16.7,5175.9,362.5,42.74
2012-04-09,90.89,1382.2,18.81,5143.6,364.63,42.11
2012-04-10,89.7771,1358.59,20.39,5065.2,365.42,41.295
2012-04-11,89.4571,1368.71,20.02,5104.4,365.1,41.735
2012-04-12,88.9671,1387.57,17.2,5164.1,365.32,42.81
2012-04-13,86.4614,1370.26,19.55,5125.6,365.64,42.16
2012-04-16,82.8757,1369.57,19.55,5076.1,366.06,41.945
2012-04-17,87.1,1390.78,18.46,5100.1,365.79,42.43
2012-04-18,86.9057,1385.14,18.64,5046.1,365.8,42.23
2012-04-19,83.92,1376.92,18.36,5054,365.88,42.045
2012-04-20,81.8543,1378.53,17.44,5082.1,365.77,42.325
2012-04-23,81.6714,1366.94,18.97,5067.6,366.15,41.52
2012-04-24,80.04,1371.97,18.1,5070.5,366.17,41.61
2012-04-25,87.1429,1390.69,16.82,5091.1,365.91,41.985
2012-04-26,86.8143,1399.98,16.24,5125,366.75,42.25
2012-04-27,86.1429,1403.36,16.32,5142.8,367.31,42.31
2012-04-30,83.4257,1397.91,17.15,5146.1,367.94,42.215
2012-05-01,83.1614,1405.82,16.6,5166.6,367.4,42.5
2012-05-02,83.7114,1402.31,16.88,5099.3,367.74,42.415
2012-05-03,83.1171,1391.57,17.56,5029.5,367.85,42.1
2012-05-04,80.75,1369.1,19.16,4911.1,368.54,41.36
2012-05-07,81.3543,1369.58,18.94,4900.3,368.43,41.51
2012-05-08,81.1686,1363.72,19.05,4872.1,368.79,40.85
2012-05-09,81.3114,1354.58,20.08,4869.5,368.31,40.32
2012-05-10,81.5029,1357.99,18.83,4863.4,368.09,40.49
2012-05-11,80.9586,1353.39,19.89,4826.4,368.44,39.965
2012-05-14,79.7457,1338.35,21.87,4775.2,368.55,39.06
2012-05-15,79.0243,1330.66,21.97,4777.7,368.04,38.72
2012-05-16,78.0107,1324.8,22.27,4757.4,367.76,38.17
2012-05-17,75.7314,1304.86,24.49,4736.6,368.42,37.65
2012-05-18,75.7686,1295.22,25.1,4728.2,368.54,37.29
2012-05-21,80.1829,1315.99,22.01,4759.6,368.22,38.18
2012-05-22,79.5671,1316.63,22.48,4718.7,367.24,37.78
2012-05-23,81.5086,1318.86,22.33,4629,367.86,37.52
2012-05-24,80.76,1320.68,21.54,4647.7,367.52,37.33
2012-05-25,80.3271,1317.82,21.76,4660.7,367.27,37.15
2012-05-29,81.7529,1332.42,21.03,4639.4,367.65,38.2
2012-05-30,82.7386,1313.32,24.14,4531.4,368.65,37.54
2012-05-31,82.5329,1310.33,24.06,4478.2,369.44,37.7
2012-06-01,80.1414,1278.04,26.66,4364,370.65,36.69
2012-06-04,80.6129,1278.18,26.12,4389.5,370.21,36.85
2012-06-05,80.4043,1285.5,24.68,4395.7,369.37,36.945
2012-06-06,81.6371,1315.13,22.16,4454.6,368.47,38.025
2012-06-07,81.6743,1314.99,21.72,4451.6,368.36,38.26
2012-06-08,82.9029,1325.66,21.23,4427.4,368.14,37.93
2012-06-11,81.5957,1308.93,23.56,4389.8,368.88,37.385
2012-06-12,82.3086,1324.18,22.09,4385.2,367.73,38.16
2012-06-13,81.7371,1314.88,24.27,4361.2,368.45,38.02
2012-06-14,81.6471,1329.1,21.68,4399,368.48,38.285
2012-06-18,83.6829,1344.78,18.32,4395.9,369.54,39.07
2012-06-19,83.9157,1357.98,18.38,4432.6,369.45,39.7
2012-06-20,83.6773,1355.69,17.24,4349.3,369.33,39.57
2012-06-21,82.5243,1325.51,20.08,4226.2,369.21,37.67
2012-06-22,83.1571,1335.02,18.11,4261.8,368.33,37.79
2012-06-25,81.5379,1313.72,20.38,4291.2,369.38,37.085
2012-06-26,81.7179,1319.99,19.72,4329.4,369.02,37.41
2012-06-27,82.0714,1331.85,19.45,4362.3,368.9,37.65
2012-06-28,81.2929,1329.04,19.71,4290.3,369.44,37.47
2012-06-29,83.4286,1362.16,17.08,4532,369.52,39.135
2012-07-02,84.6457,1365.51,16.8,4516.6,370.74,39.125
2012-07-03,85.63,1374.02,16.66,4672.4,370.12,39.91
2012-07-05,87.1343,1367.58,17.5,4688.6,369.77,39.49
2012-07-06,86.5543,1354.68,17.1,4575.3,370.53,38.77
2012-07-09,87.6986,1352.46,17.98,4659.2,370.9,38.63
2012-07-10,86.8871,1341.47,18.72,4585.5,371.42,38.2
2012-07-11,86.3471,1341.45,17.95,4637.7,371.71,38.4
2012-07-12,85.5571,1334.76,18.33,4659.4,371.94,37.76
2012-07-13,86.4243,1356.78,16.74,4709.7,372.18,38.485
2012-07-16,86.7014,1353.64,17.11,4781.3,373.11,38.395
2012-07-17,86.7057,1363.67,16.48,4795.7,372.72,38.91
2012-07-18,86.6086,1372.78,16.16,4850.5,373.71,38.81
2012-07-19,87.76,1376.51,15.45,4964.1,373.83,39.165
2012-07-20,86.3286,1362.66,16.27,4942.4,374.03,38.585
2012-07-23,86.2614,1350.52,18.62,4802.9,373.77,37.58
2012-07-24,85.8457,1338.31,20.47,4778,373.82,37.415
2012-07-25,82.1386,1337.89,19.34,4806.4,374.01,37.6
2012-07-26,82.1257,1360.02,17.53,4817.8,374.83,38.45
2012-07-27,83.5943,1385.97,16.7,4865.9,373.48,39.525
2012-07-30,85.0043,1385.3,18.03,4887.4,374.25,39.3
2012-07-31,87.2514,1379.32,18.93,4820.9,374.8,39.12
2012-08-01,86.6871,1375.14,18.96,4834.4,374.15,39.19
2012-08-02,86.8271,1365,17.57,4779.3,374.43,38.73
2012-08-03,87.9571,1390.99,15.64,4910.6,373.8,39.93
2012-08-06,88.9357,1394.23,15.95,4931,374.76,40.18
2012-08-07,88.702,1401.35,15.99,4988.1,373.52,40.29
2012-08-08,88.5514,1402.22,15.32,4999.4,373.39,40.37
2012-08-09,88.6757,1402.8,15.28,5023.4,373.03,40.54
2012-08-10,88.8143,1405.87,14.74,4983.7,373.84,40.73
2012-08-13,90,1404.11,13.7,4964.7,373.8,40.365
2012-08-14,90.2414,1403.93,14.85,4979.3,372.54,40.36
2012-08-15,90.1186,1405.53,14.63,5029.5,371.25,40.3
2012-08-16,90.9057,1415.51,14.29,5070.8,370.78,40.67
2012-08-17,92.5871,1418.16,13.45,5070.7,370.88,40.47
2012-08-20,95.0214,1418.13,14.02,5083.8,371.29,40.45
2012-08-21,93.7231,1413.17,15.02,5131.5,371.89,40.39
2012-08-22,95.5529,1413.49,15.11,5140.2,373.12,40.41
2012-08-23,94.6614,1402.08,15.96,5120.8,374.57,40.04
2012-08-24,94.746,1411.13,15.18,5093.3,374.04,40.05
2012-08-27,96.5257,1410.44,16.35,5066.4,374.44,39.64
2012-08-28,96.4,1409.3,16.49,5078.1,374.9,39.56
2012-08-29,96.2094,1410.49,17.06,5079.6,374.38,39.37
2012-08-30,94.8383,1399.48,17.83,5066.4,374.8,38.91
2012-08-31,95.0343,1406.58,17.47,5127.7,375.96,39.28
2012-09-04,96.4243,1404.94,17.98,5108.9,375.85,39.065
2012-09-05,95.7471,1403.44,17.74,5079.9,375.9,38.86
2012-09-06,96.61,1432.12,15.6,5102.7,374.73,39.725
2012-09-07,97.2057,1437.92,14.38,5140.1,376.25,40.64
2012-09-10,94.6771,1429.08,16.28,5149.2,375.82,40.12
2012-09-11,94.37,1433.56,16.41,5173.5,376.37,40.6
2012-09-12,95.6843,1436.56,15.8,5186.2,375.77,40.78
2012-09-13,97.5686,1459.99,14.05,5218.9,376.5,41.875
2012-09-14,98.7543,1465.77,14.51,5270.8,375.74,42.37
2012-09-17,99.9687,1461.19,14.59,5153,375.85,41.91
2012-09-18,100.2729,1459.32,14.18,5088.1,375.99,41.925
2012-09-19,100.3,1461.05,13.88,4986.4,376.69,41.93
2012-09-20,99.8143,1460.26,14.07,4998.7,376.65,41.68
2012-09-21,100.0136,1460.15,13.98,5041.3,377.02,41.775
2012-09-24,98.6843,1456.89,14.15,4993.6,377.5,41.74
2012-09-25,96.22,1441.59,15.43,5001.1,377.97,41.115
2012-09-26,95.0257,1433.32,16.81,4949.6,378.27,40.925
2012-09-27,97.3314,1447.15,14.84,5013.3,378.14,41.58
2012-09-28,95.3007,1440.67,15.73,5054.81,378.21,41.325
2012-10-01,94.1986,1444.49,16.32,5064.3,378.38,41.74
2012-10-02,94.4729,1445.75,15.71,5043.1,378.66,41.8
2012-10-03,95.9214,1450.99,15.43,4927.1,378.19,41.52
2012-10-04,95.2571,1461.4,14.55,5050.8,378.13,41.945
2012-10-05,93.2271,1460.93,14.33,5010.3,377.63,41.95
2012-10-08,91.1671,1455.88,15.11,4988.8,377.66,41.58
2012-10-09,90.8357,1441.48,16.37,5070.9,377.75,41.27
2012-10-10,91.5586,1432.56,16.29,5053.6,378.01,41.02
2012-10-11,89.7286,1432.84,15.59,5108.4,378.45,41.4
2012-10-12,89.9591,1428.59,16.14,5058.6,379.03,41.27
2012-10-15,90.68,1440.13,15.27,5041.8,378.69,41.51
2012-10-16,92.8275,1454.92,15.22,5050.6,378.35,41.94
2012-10-17,92.0877,1460.91,15.07,5055.9,378.09,42.27
2012-10-18,90.3771,1457.34,15.03,5057.4,377.63,42.155
2012-10-19,87.12,1433.19,17.06,4988.4,378.02,41.5
2012-10-22,90.5757,1433.82,16.62,4931,377.48,41.9
2012-10-23,87.6222,1413.11,18.83,4861.1,377.23,41.04
2012-10-24,88.1186,1408.75,18.33,4841.7,377.27,41.08
2012-10-25,87.0769,1412.97,18.12,4847.2,376.45,41.5
2012-10-26,86.2857,1411.94,17.81,4858.6,377.52,41.21
2012-10-31,85.0457,1412.16,18.6,4849.3,378.19,41.15
2012-11-01,85.22,1427.59,16.69,4857.8,377.66,41.82
2012-11-02,82.4,1414.2,17.59,4760.6,377.05,41.6
2012-11-05,83.5173,1417.26,18.42,4789.4,377.49,41.8
2012-11-06,83.2642,1428.39,17.58,4901.7,376.79,42.1301
2012-11-07,79.7146,1394.53,19.08,4778.3,377.92,41.4403
2012-11-08,76.8214,1377.51,18.49,4793,378.27,40.92
2012-11-09,78.1514,1379.85,18.61,4826.2,378.34,41
2012-11-12,77.5471,1380.03,16.68,4807.5,378.35,41.155
2012-11-13,77.5569,1374.53,16.65,4794,378.5,40.78
2012-11-14,76.6971,1355.49,17.92,4824.9,377.87,40.155
2012-11-15,75.0886,1353.33,17.99,4800,377.46,40.29
2012-11-16,75.3826,1359.88,16.41,4822,377.21,40.41
2012-11-19,80.8186,1386.89,15.24,4924.8,377.36,41.115
2012-11-21,80.2429,1391.03,15.31,4890.2,375.91,40.96
2012-11-23,81.6429,1409.15,15.14,4918.9,376.44,41.63
2012-11-26,84.2186,1406.29,15.5,4897.7,377.03,41.635
2012-11-27,83.54,1398.94,15.92,4889.9,377.12,41.2814
2012-11-28,83.2771,1409.93,15.51,4864.4,377.7,41.51
2012-11-29,84.1943,1415.95,15.06,4915.5,377.69,41.815
2012-11-30,83.6114,1416.18,15.87,4920.9,377.74,41.785
2012-12-03,83.7414,1409.46,16.64,4926.5,377.94,41.77
2012-12-04,82.2636,1407.05,17.12,4882.4,378.63,41.8901
2012-12-05,76.9703,1409.28,16.46,4869.6,378.45,42.3391
2012-12-06,78.1778,1413.94,16.58,4812.3,378.34,42.66
2012-12-07,76.1786,1418.07,15.9,4789.6,377.66,42.785
2012-12-10,75.6887,1418.55,16.05,4777.1,377.78,43.0309
2012-12-11,77.3411,1427.84,15.57,4780.1,377.76,43.25
2012-12-12,77,1428.48,15.95,4817.8,377.34,43.38
2012-12-13,75.67,1419.45,16.56,4773.9,376.71,43.19
2012-12-14,72.8277,1413.58,17,4817.5,377.05,43.38
2012-12-17,74.1186,1430.36,16.34,4815.8,376.52,43.495
2012-12-18,76.2714,1446.79,15.57,4840.5,375.89,43.53
2012-12-19,75.1871,1435.81,17.36,4874.9,376.41,43.51
2012-12-20,74.5329,1443.69,17.67,4865.5,376.47,43.77
2012-12-21,74.19,1430.15,17.84,4832.3,376.91,43.265
2012-12-24,74.3097,1426.66,18.59,4822.8,376.4,43.18
2012-12-26,73.2856,1419.83,19.48,4886.9,376.14,43.305
2012-12-27,73.58,1418.1,19.47,4882.9,376.63,43.5431
2012-12-28,72.7985,1402.43,22.72,4872.7,376.59,43.7
2012-12-31,76.0247,1426.19,18.02,4889,376.06,44.35
2013-01-02,78.4329,1462.42,14.68,4934.2,375.18,45.225
2013-01-03,77.4423,1459.37,14.56,4915.3,374.2,44.9024
2013-01-04,75.2857,1466.47,13.83,4890,373.1,44.99
2013-01-07,74.8429,1461.89,13.79,4905,373.72,44.65
2013-01-08,75.0443,1457.15,13.62,4914.8,374.26,44.25
2013-01-09,73.8714,1461.02,13.81,4906.8,374.01,44.44
2013-01-10,74.7871,1472.12,13.49,4934.6,373.96,44.825
2013-01-11,74.3286,1472.05,13.36,4907.5,374.22,44.47
2013-01-14,71.6786,1470.68,13.52,4949.4,374.31,44.66
2013-01-15,69.4171,1472.34,13.55,4926.7,374.83,44.47
2013-01-16,72.2986,1472.63,13.42,4935.2,374.74,44.43
2013-01-17,71.8114,1480.94,13.57,4972.3,373.8,44.678
2013-01-18,71.4286,1485.98,12.46,4992.1,374.13,44.775
2013-01-22,72.11,1492.56,12.43,5016.6,374.48,44.705
2013-01-23,73.4293,1494.81,12.46,5000.9,374.5,44.47
2013-01-24,64.3571,1494.82,12.69,5017.8,373.79,44.31
2013-01-25,62.84,1502.96,12.89,5006.6,372.69,44.16
2013-01-29,65.4671,1507.84,13.31,5065.3,372.09,44.34
2013-01-30,65.2614,1501.96,14.32,5106.4,371.89,44.13
2013-01-31,65.07,1498.11,14.28,5102,372.12,44.215
2013-02-01,64.8029,1513.17,12.9,5129.9,371.98,44.505
2013-02-04,63.188,1495.71,14.67,5090.8,371.53,43.92
2013-02-05,65.4063,1511.29,13.72,5112.2,370.65,43.97
2013-02-06,65.3357,1512.12,13.41,5108,371.07,43.92
2013-02-07,66.8886,1509.39,13.5,5088.3,371,43.53
2013-02-08,67.8543,1517.93,13.02,5116.2,370.88,43.85
2013-02-11,68.5614,1517.01,12.94,5108.8,370.83,43.83
2013-02-12,66.8429,1519.43,12.64,5113.9,370.89,43.95
2013-02-13,66.7157,1520.33,12.98,5111.3,370.29,44.17
2013-02-14,66.6557,1521.38,12.66,5112.6,370.75,44.145
2013-02-15,65.7371,1519.79,12.46,5086.9,370.66,43.99
2013-02-19,65.7129,1530.94,12.31,5084.5,370.34,44.08
2013-02-20,64.1214,1511.95,14.68,5029.3,370.18,43.685
2013-02-21,63.7229,1502.42,15.22,4946.7,370.53,43.09
2013-02-22,64.4014,1515.6,14.17,4952.8,370.68,43.28
2013-02-25,63.2571,1487.85,18.99,4956.7,371.11,42.7
2013-02-26,64.1386,1496.94,16.87,4918.6,371.82,42.94
